task_number, question_number, questionnaire_name, question_name, question_response, attempt, study_name, session_id
12,1002,race_iat,d,-0.96,1,alexandersanchez.exemplars1,14045162
1,0,consent,userconsentrt,58470,1,alexandersanchez.exemplars1,14045175
1,0,consent,userconsent,TRUE,1,alexandersanchez.exemplars1,14045175
2,1,realstart,commit,I will complete this study with my full attention.,1,alexandersanchez.exemplars1,14045175
2,1,realstart,commitrt,8862,1,alexandersanchez.exemplars1,14045175
4,2,pretest,lauer1rt,13493,1,alexandersanchez.exemplars1,14045175
4,2,pretest,lauer1,1,1,alexandersanchez.exemplars1,14045175
4,3,pretest,lauer_rrt,4936,1,alexandersanchez.exemplars1,14045175
4,3,pretest,lauer_r,3,1,alexandersanchez.exemplars1,14045175
4,4,pretest,mj1,1,1,alexandersanchez.exemplars1,14045175
4,4,pretest,mj1rt,1763,1,alexandersanchez.exemplars1,14045175
4,5,pretest,mj_rrt,2010,1,alexandersanchez.exemplars1,14045175
4,5,pretest,mj_r,-100,1,alexandersanchez.exemplars1,14045175
4,6,pretest,nichols1rt,2227,1,alexandersanchez.exemplars1,14045175
4,6,pretest,nichols1,2,1,alexandersanchez.exemplars1,14045175
4,7,pretest,cosby1rt,2101,1,alexandersanchez.exemplars1,14045175
4,7,pretest,cosby1,1,1,alexandersanchez.exemplars1,14045175
4,8,pretest,cosby_rrt,2706,1,alexandersanchez.exemplars1,14045175
4,8,pretest,cosby_r,28,1,alexandersanchez.exemplars1,14045175
4,9,pretest,bundy1rt,2395,1,alexandersanchez.exemplars1,14045175
4,9,pretest,bundy1,1,1,alexandersanchez.exemplars1,14045175
4,10,pretest,bundy_rrt,3236,1,alexandersanchez.exemplars1,14045175
4,10,pretest,bundy_r,16,1,alexandersanchez.exemplars1,14045175
4,11,pretest,ck1rt,1988,1,alexandersanchez.exemplars1,14045175
4,11,pretest,ck1,2,1,alexandersanchez.exemplars1,14045175
4,12,pretest,lewis1rt,2115,1,alexandersanchez.exemplars1,14045175
4,12,pretest,lewis1,2,1,alexandersanchez.exemplars1,14045175
4,13,pretest,woods1rt,1507,1,alexandersanchez.exemplars1,14045175
4,13,pretest,woods1,1,1,alexandersanchez.exemplars1,14045175
4,14,pretest,woods_rrt,1731,1,alexandersanchez.exemplars1,14045175
4,14,pretest,woods_r,-100,1,alexandersanchez.exemplars1,14045175
4,15,pretest,hines1rt,2300,1,alexandersanchez.exemplars1,14045175
4,15,pretest,hines1,2,1,alexandersanchez.exemplars1,14045175
4,16,pretest,freeman1rt,1428,1,alexandersanchez.exemplars1,14045175
4,16,pretest,freeman1,1,1,alexandersanchez.exemplars1,14045175
4,17,pretest,freeman_rrt,2139,1,alexandersanchez.exemplars1,14045175
4,17,pretest,freeman_r,-2,1,alexandersanchez.exemplars1,14045175
4,18,pretest,oswald1rt,2013,1,alexandersanchez.exemplars1,14045175
4,18,pretest,oswald1,1,1,alexandersanchez.exemplars1,14045175
4,19,pretest,oswald_rrt,1892,1,alexandersanchez.exemplars1,14045175
4,19,pretest,oswald_r,100,1,alexandersanchez.exemplars1,14045175
4,20,pretest,denzel1rt,2205,1,alexandersanchez.exemplars1,14045175
4,20,pretest,denzel1,1,1,alexandersanchez.exemplars1,14045175
4,21,pretest,denzel_rrt,3900,1,alexandersanchez.exemplars1,14045175
4,21,pretest,denzel_r,-51,1,alexandersanchez.exemplars1,14045175
4,22,pretest,smith1rt,3891,1,alexandersanchez.exemplars1,14045175
4,22,pretest,smith1,1,1,alexandersanchez.exemplars1,14045175
4,23,pretest,smith_rrt,4378,1,alexandersanchez.exemplars1,14045175
4,23,pretest,smith_r,15,1,alexandersanchez.exemplars1,14045175
4,24,pretest,powell1rt,2852,1,alexandersanchez.exemplars1,14045175
4,24,pretest,powell1,2,1,alexandersanchez.exemplars1,14045175
4,25,pretest,mcveigh1rt,2862,1,alexandersanchez.exemplars1,14045175
4,25,pretest,mcveigh1,1,1,alexandersanchez.exemplars1,14045175
4,26,pretest,mcveigh_rrt,1072,1,alexandersanchez.exemplars1,14045175
4,26,pretest,mcveigh_r,100,1,alexandersanchez.exemplars1,14045175
4,27,pretest,manson1rt,1685,1,alexandersanchez.exemplars1,14045175
4,27,pretest,manson1,1,1,alexandersanchez.exemplars1,14045175
4,28,pretest,manson_rrt,1002,1,alexandersanchez.exemplars1,14045175
4,28,pretest,manson_r,100,1,alexandersanchez.exemplars1,14045175
4,29,pretest,bryant1rt,7365,1,alexandersanchez.exemplars1,14045175
4,29,pretest,bryant1,1,1,alexandersanchez.exemplars1,14045175
4,30,pretest,bryant_rrt,1297,1,alexandersanchez.exemplars1,14045175
4,30,pretest,bryant_r,-100,1,alexandersanchez.exemplars1,14045175
4,31,pretest,baldwin1rt,25182,1,alexandersanchez.exemplars1,14045175
4,31,pretest,baldwin1,1,1,alexandersanchez.exemplars1,14045175
4,32,pretest,baldwin_rrt,2776,1,alexandersanchez.exemplars1,14045175
4,32,pretest,baldwin_r,-39,1,alexandersanchez.exemplars1,14045175
4,33,pretest,ali1rt,6533,1,alexandersanchez.exemplars1,14045175
4,33,pretest,ali1,1,1,alexandersanchez.exemplars1,14045175
4,34,pretest,ali_rrt,1796,1,alexandersanchez.exemplars1,14045175
4,34,pretest,ali_r,-64,1,alexandersanchez.exemplars1,14045175
4,35,pretest,jackson1rt,4642,1,alexandersanchez.exemplars1,14045175
4,35,pretest,jackson1,1,1,alexandersanchez.exemplars1,14045175
4,36,pretest,jackson_rrt,3289,1,alexandersanchez.exemplars1,14045175
4,36,pretest,jackson_r,-72,1,alexandersanchez.exemplars1,14045175
4,37,pretest,wonder1rt,1877,1,alexandersanchez.exemplars1,14045175
4,37,pretest,wonder1,1,1,alexandersanchez.exemplars1,14045175
4,38,pretest,wonder_rrt,1218,1,alexandersanchez.exemplars1,14045175
4,38,pretest,wonder_r,-25,1,alexandersanchez.exemplars1,14045175
4,39,pretest,weinstein1rt,2091,1,alexandersanchez.exemplars1,14045175
4,39,pretest,weinstein1,1,1,alexandersanchez.exemplars1,14045175
4,40,pretest,weinstein_rrt,1362,1,alexandersanchez.exemplars1,14045175
4,40,pretest,weinstein_r,-100,1,alexandersanchez.exemplars1,14045175
4,41,pretest,harvey1rt,1692,1,alexandersanchez.exemplars1,14045175
4,41,pretest,harvey1,1,1,alexandersanchez.exemplars1,14045175
4,42,pretest,harvey_rrt,3412,1,alexandersanchez.exemplars1,14045175
4,42,pretest,harvey_r,15,1,alexandersanchez.exemplars1,14045175
4,43,pretest,stern1rt,1901,1,alexandersanchez.exemplars1,14045175
4,43,pretest,stern1,1,1,alexandersanchez.exemplars1,14045175
4,44,pretest,stern_r,-42,1,alexandersanchez.exemplars1,14045175
4,44,pretest,stern_rrt,1155,1,alexandersanchez.exemplars1,14045175
4,45,pretest,murphy1rt,3100,1,alexandersanchez.exemplars1,14045175
4,45,pretest,murphy1,1,1,alexandersanchez.exemplars1,14045175
4,46,pretest,murphy_rrt,1099,1,alexandersanchez.exemplars1,14045175
4,46,pretest,murphy_r,9,1,alexandersanchez.exemplars1,14045175
4,47,pretest,bezos1rt,1299,1,alexandersanchez.exemplars1,14045175
4,47,pretest,bezos1,1,1,alexandersanchez.exemplars1,14045175
4,48,pretest,bezos_rrt,1044,1,alexandersanchez.exemplars1,14045175
4,48,pretest,bezos_r,-100,1,alexandersanchez.exemplars1,14045175
4,49,pretest,samuel1rt,2125,1,alexandersanchez.exemplars1,14045175
4,49,pretest,samuel1,1,1,alexandersanchez.exemplars1,14045175
4,50,pretest,samuel_rrt,1299,1,alexandersanchez.exemplars1,14045175
4,50,pretest,samuel_r,-29,1,alexandersanchez.exemplars1,14045175
4,51,pretest,capone1rt,1334,1,alexandersanchez.exemplars1,14045175
4,51,pretest,capone1,1,1,alexandersanchez.exemplars1,14045175
4,52,pretest,capone_rrt,1025,1,alexandersanchez.exemplars1,14045175
4,52,pretest,capone_r,61,1,alexandersanchez.exemplars1,14045175
4,53,pretest,dillinger1rt,1670,1,alexandersanchez.exemplars1,14045175
4,53,pretest,dillinger1,1,1,alexandersanchez.exemplars1,14045175
4,54,pretest,dillingerrt,1418,1,alexandersanchez.exemplars1,14045175
4,54,pretest,dillinger,-3,1,alexandersanchez.exemplars1,14045175
4,55,pretest,sheen1rt,1573,1,alexandersanchez.exemplars1,14045175
4,55,pretest,sheen1,1,1,alexandersanchez.exemplars1,14045175
4,56,pretest,sheen_rrt,1492,1,alexandersanchez.exemplars1,14045175
4,56,pretest,sheen_r,23,1,alexandersanchez.exemplars1,14045175
4,57,pretest,kaczynski1rt,1356,1,alexandersanchez.exemplars1,14045175
4,57,pretest,kaczynski1,1,1,alexandersanchez.exemplars1,14045175
4,58,pretest,kaczynski_rrt,2164,1,alexandersanchez.exemplars1,14045175
4,58,pretest,kaczynski_r,100,1,alexandersanchez.exemplars1,14045175
4,59,pretest,perry1rt,4909,1,alexandersanchez.exemplars1,14045175
4,59,pretest,perry1,1,1,alexandersanchez.exemplars1,14045175
4,60,pretest,perry_rrt,1717,1,alexandersanchez.exemplars1,14045175
4,60,pretest,perry_r,-75,1,alexandersanchez.exemplars1,14045175
4,61,pretest,foxx1rt,2019,1,alexandersanchez.exemplars1,14045175
4,61,pretest,foxx1,1,1,alexandersanchez.exemplars1,14045175
4,62,pretest,foxx_rrt,1060,1,alexandersanchez.exemplars1,14045175
4,62,pretest,foxx_r,-50,1,alexandersanchez.exemplars1,14045175
4,63,pretest,mlk1rt,1404,1,alexandersanchez.exemplars1,14045175
4,63,pretest,mlk1,1,1,alexandersanchez.exemplars1,14045175
4,64,pretest,mlk_rrt,1404,1,alexandersanchez.exemplars1,14045175
4,64,pretest,mlk_r,-29,1,alexandersanchez.exemplars1,14045175
4,65,pretest,dahmer1rt,1531,1,alexandersanchez.exemplars1,14045175
4,65,pretest,dahmer1,1,1,alexandersanchez.exemplars1,14045175
4,66,pretest,dahmer_rrt,2963,1,alexandersanchez.exemplars1,14045175
4,66,pretest,dahmer_r,7,1,alexandersanchez.exemplars1,14045175
4,67,pretest,shkreli1rt,2916,1,alexandersanchez.exemplars1,14045175
4,67,pretest,shkreli1,2,1,alexandersanchez.exemplars1,14045175
4,68,pretest,gotti1rt,1605,1,alexandersanchez.exemplars1,14045175
4,68,pretest,gotti1,2,1,alexandersanchez.exemplars1,14045175
4,69,pretest,rock1rt,1357,1,alexandersanchez.exemplars1,14045175
4,69,pretest,rock1,1,1,alexandersanchez.exemplars1,14045175
4,70,pretest,rock_rrt,2770,1,alexandersanchez.exemplars1,14045175
4,70,pretest,rock_r,-36,1,alexandersanchez.exemplars1,14045175
4,71,pretest,madoff1rt,2029,1,alexandersanchez.exemplars1,14045175
4,71,pretest,madoff1,1,1,alexandersanchez.exemplars1,14045175
4,72,pretest,madoff_rrt,1597,1,alexandersanchez.exemplars1,14045175
4,72,pretest,madoff_r,-50,1,alexandersanchez.exemplars1,14045175
4,73,pretest,epstein1rt,1315,1,alexandersanchez.exemplars1,14045175
4,73,pretest,epstein1,1,1,alexandersanchez.exemplars1,14045175
4,74,pretest,epstein_rrt,1691,1,alexandersanchez.exemplars1,14045175
4,74,pretest,epstein_r,-100,1,alexandersanchez.exemplars1,14045175
7,75,exp,thermoWhite,100,1,alexandersanchez.exemplars1,14045175
7,75,exp,thermoWhitert,3990,1,alexandersanchez.exemplars1,14045175
7,76,exp,thermoBlack,-100,1,alexandersanchez.exemplars1,14045175
7,76,exp,thermoBlackrt,1866,1,alexandersanchez.exemplars1,14045175
12,1000,race_iat,block3Cond,"Black Names/Unpleasant Words,White Names/Pleasant Words",1,alexandersanchez.exemplars1,14045175
12,1001,race_iat,feedback,Your responses suggested a strong automatic association of Pleasant Words with White Names and Unpleasant Words with Black Names.,1,alexandersanchez.exemplars1,14045175
12,1002,race_iat,d,-1.04,1,alexandersanchez.exemplars1,14045175
1,0,consent,userconsent,FALSE,1,alexandersanchez.exemplars1,14045195
1,0,consent,userconsentrt,37385,1,alexandersanchez.exemplars1,14045195
1,0,consent,userconsent,FALSE,1,alexandersanchez.exemplars1,14045213
1,0,consent,userconsentrt,7982,1,alexandersanchez.exemplars1,14045213
1,0,consent,userconsent,TRUE,1,alexandersanchez.exemplars1,14045228
1,0,consent,userconsentrt,15034,1,alexandersanchez.exemplars1,14045228
2,1,realstart,commit,I will complete this study with my full attention.,1,alexandersanchez.exemplars1,14045228
2,1,realstart,commitrt,47222,1,alexandersanchez.exemplars1,14045228
4,2,pretest,hines1,2,1,alexandersanchez.exemplars1,14045228
4,2,pretest,hines1rt,3557,1,alexandersanchez.exemplars1,14045228
4,3,pretest,bezos1rt,3078,1,alexandersanchez.exemplars1,14045228
4,3,pretest,bezos1,2,1,alexandersanchez.exemplars1,14045228
4,4,pretest,sheen1rt,3758,1,alexandersanchez.exemplars1,14045228
4,4,pretest,sheen1,1,1,alexandersanchez.exemplars1,14045228
4,5,pretest,sheen_r,-1,1,alexandersanchez.exemplars1,14045228
4,5,pretest,sheen_rrt,4037,1,alexandersanchez.exemplars1,14045228
4,6,pretest,samuel1,1,1,alexandersanchez.exemplars1,14045228
4,6,pretest,samuel1rt,4034,1,alexandersanchez.exemplars1,14045228
4,7,pretest,samuel_r,34,1,alexandersanchez.exemplars1,14045228
4,7,pretest,samuel_rrt,3493,1,alexandersanchez.exemplars1,14045228
4,8,pretest,madoff1,2,1,alexandersanchez.exemplars1,14045228
4,8,pretest,madoff1rt,3481,1,alexandersanchez.exemplars1,14045228
4,9,pretest,ali1,1,1,alexandersanchez.exemplars1,14045228
4,9,pretest,ali1rt,2341,1,alexandersanchez.exemplars1,14045228
4,10,pretest,ali_rrt,3151,1,alexandersanchez.exemplars1,14045228
4,10,pretest,ali_r,24,1,alexandersanchez.exemplars1,14045228
4,11,pretest,bryant1rt,3008,1,alexandersanchez.exemplars1,14045228
4,11,pretest,bryant1,2,1,alexandersanchez.exemplars1,14045228
4,12,pretest,jackson1rt,2480,1,alexandersanchez.exemplars1,14045228
4,12,pretest,jackson1,1,1,alexandersanchez.exemplars1,14045228
4,13,pretest,jackson_r,-4,1,alexandersanchez.exemplars1,14045228
4,13,pretest,jackson_rrt,2253,1,alexandersanchez.exemplars1,14045228
4,14,pretest,capone1,1,1,alexandersanchez.exemplars1,14045228
4,14,pretest,capone1rt,2651,1,alexandersanchez.exemplars1,14045228
4,15,pretest,capone_rrt,2786,1,alexandersanchez.exemplars1,14045228
4,15,pretest,capone_r,26,1,alexandersanchez.exemplars1,14045228
4,16,pretest,denzel1rt,2572,1,alexandersanchez.exemplars1,14045228
4,16,pretest,denzel1,1,1,alexandersanchez.exemplars1,14045228
4,17,pretest,denzel_rrt,2144,1,alexandersanchez.exemplars1,14045228
4,17,pretest,denzel_r,53,1,alexandersanchez.exemplars1,14045228
4,18,pretest,rock1rt,3068,1,alexandersanchez.exemplars1,14045228
4,18,pretest,rock1,1,1,alexandersanchez.exemplars1,14045228
4,19,pretest,rock_rrt,1679,1,alexandersanchez.exemplars1,14045228
4,19,pretest,rock_r,29,1,alexandersanchez.exemplars1,14045228
4,20,pretest,foxx1rt,2459,1,alexandersanchez.exemplars1,14045228
4,20,pretest,foxx1,1,1,alexandersanchez.exemplars1,14045228
4,21,pretest,foxx_rrt,2900,1,alexandersanchez.exemplars1,14045228
4,21,pretest,foxx_r,24,1,alexandersanchez.exemplars1,14045228
4,22,pretest,mj1rt,3734,1,alexandersanchez.exemplars1,14045228
4,22,pretest,mj1,1,1,alexandersanchez.exemplars1,14045228
4,23,pretest,mj_r,-4,1,alexandersanchez.exemplars1,14045228
4,23,pretest,mj_rrt,1555,1,alexandersanchez.exemplars1,14045228
4,24,pretest,smith1rt,2207,1,alexandersanchez.exemplars1,14045228
4,24,pretest,smith1,1,1,alexandersanchez.exemplars1,14045228
4,25,pretest,smith_r,42,1,alexandersanchez.exemplars1,14045228
4,25,pretest,smith_rrt,1522,1,alexandersanchez.exemplars1,14045228
4,26,pretest,dillinger1rt,3270,1,alexandersanchez.exemplars1,14045228
4,26,pretest,dillinger1,1,1,alexandersanchez.exemplars1,14045228
4,27,pretest,dillinger,12,1,alexandersanchez.exemplars1,14045228
4,27,pretest,dillingerrt,1750,1,alexandersanchez.exemplars1,14045228
4,28,pretest,nichols1rt,2854,1,alexandersanchez.exemplars1,14045228
4,28,pretest,nichols1,2,1,alexandersanchez.exemplars1,14045228
4,29,pretest,oswald1rt,4147,1,alexandersanchez.exemplars1,14045228
4,29,pretest,oswald1,1,1,alexandersanchez.exemplars1,14045228
4,30,pretest,oswald_r,14,1,alexandersanchez.exemplars1,14045228
4,30,pretest,oswald_rrt,2052,1,alexandersanchez.exemplars1,14045228
4,31,pretest,stern1rt,2831,1,alexandersanchez.exemplars1,14045228
4,31,pretest,stern1,2,1,alexandersanchez.exemplars1,14045228
4,32,pretest,woods1rt,1956,1,alexandersanchez.exemplars1,14045228
4,32,pretest,woods1,1,1,alexandersanchez.exemplars1,14045228
4,33,pretest,woods_rrt,1473,1,alexandersanchez.exemplars1,14045228
4,33,pretest,woods_r,31,1,alexandersanchez.exemplars1,14045228
4,34,pretest,dahmer1rt,2877,1,alexandersanchez.exemplars1,14045228
4,34,pretest,dahmer1,2,1,alexandersanchez.exemplars1,14045228
4,35,pretest,bundy1rt,2236,1,alexandersanchez.exemplars1,14045228
4,35,pretest,bundy1,1,1,alexandersanchez.exemplars1,14045228
4,36,pretest,bundy_r,31,1,alexandersanchez.exemplars1,14045228
4,36,pretest,bundy_rrt,1445,1,alexandersanchez.exemplars1,14045228
4,37,pretest,lauer1rt,2220,1,alexandersanchez.exemplars1,14045228
4,37,pretest,lauer1,2,1,alexandersanchez.exemplars1,14045228
4,38,pretest,freeman1,1,1,alexandersanchez.exemplars1,14045228
4,38,pretest,freeman1rt,2091,1,alexandersanchez.exemplars1,14045228
4,39,pretest,freeman_r,61,1,alexandersanchez.exemplars1,14045228
4,39,pretest,freeman_rrt,1342,1,alexandersanchez.exemplars1,14045228
4,40,pretest,powell1,1,1,alexandersanchez.exemplars1,14045228
4,40,pretest,powell1rt,4781,1,alexandersanchez.exemplars1,14045228
4,41,pretest,powell_r,9,1,alexandersanchez.exemplars1,14045228
4,41,pretest,powell_rrt,1370,1,alexandersanchez.exemplars1,14045228
4,42,pretest,murphy1,1,1,alexandersanchez.exemplars1,14045228
4,42,pretest,murphy1rt,2360,1,alexandersanchez.exemplars1,14045228
4,43,pretest,murphy_rrt,1475,1,alexandersanchez.exemplars1,14045228
4,43,pretest,murphy_r,-6,1,alexandersanchez.exemplars1,14045228
4,44,pretest,mcveigh1,2,1,alexandersanchez.exemplars1,14045228
4,44,pretest,mcveigh1rt,4259,1,alexandersanchez.exemplars1,14045228
4,45,pretest,manson1,1,1,alexandersanchez.exemplars1,14045228
4,45,pretest,manson1rt,2774,1,alexandersanchez.exemplars1,14045228
4,46,pretest,manson_r,-1,1,alexandersanchez.exemplars1,14045228
4,46,pretest,manson_rrt,1519,1,alexandersanchez.exemplars1,14045228
4,47,pretest,mlk1,1,1,alexandersanchez.exemplars1,14045228
4,47,pretest,mlk1rt,2265,1,alexandersanchez.exemplars1,14045228
4,48,pretest,mlk_rrt,2135,1,alexandersanchez.exemplars1,14045228
4,48,pretest,mlk_r,16,1,alexandersanchez.exemplars1,14045228
4,49,pretest,weinstein1rt,2849,1,alexandersanchez.exemplars1,14045228
4,49,pretest,weinstein1,1,1,alexandersanchez.exemplars1,14045228
4,50,pretest,weinstein_r,-27,1,alexandersanchez.exemplars1,14045228
4,50,pretest,weinstein_rrt,4543,1,alexandersanchez.exemplars1,14045228
4,51,pretest,lewis1rt,2775,1,alexandersanchez.exemplars1,14045228
4,51,pretest,lewis1,2,1,alexandersanchez.exemplars1,14045228
4,52,pretest,shkreli1rt,2221,1,alexandersanchez.exemplars1,14045228
4,52,pretest,shkreli1,2,1,alexandersanchez.exemplars1,14045228
4,53,pretest,ck1,2,1,alexandersanchez.exemplars1,14045228
4,53,pretest,ck1rt,2488,1,alexandersanchez.exemplars1,14045228
4,54,pretest,harvey1rt,2885,1,alexandersanchez.exemplars1,14045228
4,54,pretest,harvey1,2,1,alexandersanchez.exemplars1,14045228
4,55,pretest,epstein1rt,2992,1,alexandersanchez.exemplars1,14045228
4,55,pretest,epstein1,1,1,alexandersanchez.exemplars1,14045228
4,56,pretest,epstein_r,-31,1,alexandersanchez.exemplars1,14045228
4,56,pretest,epstein_rrt,2184,1,alexandersanchez.exemplars1,14045228
4,57,pretest,baldwin1,1,1,alexandersanchez.exemplars1,14045228
4,57,pretest,baldwin1rt,2443,1,alexandersanchez.exemplars1,14045228
4,58,pretest,baldwin_rrt,1888,1,alexandersanchez.exemplars1,14045228
4,58,pretest,baldwin_r,-6,1,alexandersanchez.exemplars1,14045228
4,59,pretest,wonder1rt,2270,1,alexandersanchez.exemplars1,14045228
4,59,pretest,wonder1,1,1,alexandersanchez.exemplars1,14045228
4,60,pretest,wonder_rrt,3295,1,alexandersanchez.exemplars1,14045228
4,60,pretest,wonder_r,35,1,alexandersanchez.exemplars1,14045228
4,61,pretest,perry1rt,2791,1,alexandersanchez.exemplars1,14045228
4,61,pretest,perry1,2,1,alexandersanchez.exemplars1,14045228
4,62,pretest,kaczynski1,2,1,alexandersanchez.exemplars1,14045228
4,62,pretest,kaczynski1rt,2453,1,alexandersanchez.exemplars1,14045228
4,63,pretest,cosby1rt,2859,1,alexandersanchez.exemplars1,14045228
4,63,pretest,cosby1,1,1,alexandersanchez.exemplars1,14045228
4,64,pretest,cosby_rrt,2444,1,alexandersanchez.exemplars1,14045228
4,64,pretest,cosby_r,8,1,alexandersanchez.exemplars1,14045228
4,65,pretest,gotti1,1,1,alexandersanchez.exemplars1,14045228
4,65,pretest,gotti1rt,2954,1,alexandersanchez.exemplars1,14045228
4,66,pretest,gotti_rrt,2358,1,alexandersanchez.exemplars1,14045228
4,66,pretest,gotti_r,25,1,alexandersanchez.exemplars1,14045228
7,67,exp,thermoWhitert,10092,1,alexandersanchez.exemplars1,14045228
